,km_driven,seats,selling_price_USD,mileage_kmpl,max_power_bhp,engine_CC,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,year_cat_2001 - 2005,year_cat_2006 - 2010,year_cat_2011 - 2015,year_cat_2016 - 2020
267,120000,5,4200.0,27.28,69.0,1047,1,0,0,1,0,1,0,0,0,0,0,0,0,1
268,40000,5,4560.0,17.57,88.7,1193,0,0,1,1,0,1,0,0,0,0,0,0,1,0
269,95200,5,1379.988,13.2,94.0,1495,0,0,1,1,0,1,0,0,0,1,0,1,0,0
270,33033,5,4020.0,19.4,86.8,1198,0,0,1,0,0,1,0,0,0,0,0,0,1,0
271,63063,5,5580.0,18.9,82.0,1197,0,0,1,0,0,0,0,0,0,0,0,0,1,0
272,60000,5,3480.0,21.02,88.76,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
273,45000,5,1320.0,19.7,46.3,796,0,0,1,1,0,1,0,1,0,0,1,0,0,0
274,80000,7,5400.0,11.57,138.1,2179,1,0,0,1,0,1,0,0,0,1,0,0,1,0
275,170000,7,4800.0,13.6,63.0,2523,1,0,0,1,0,1,0,1,0,0,0,1,0,0
276,207890,7,2520.0,13.6,63.0,2523,1,0,0,1,0,1,0,1,0,0,0,1,0,0
277,7976,5,55200.0,17.9,170.0,2143,1,0,0,1,0,0,0,0,0,0,0,0,0,1
278,35000,8,2640.0,16.8,34.2,796,0,0,1,1,0,1,0,0,0,0,0,0,0,1
279,35000,5,5400.0,18.9,82.0,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
280,35000,5,5400.0,18.9,82.0,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
281,50000,5,3480.0,16.95,78.9,1197,0,0,1,1,0,0,0,0,0,0,0,0,1,0
282,20000,5,6240.0,20.4,81.8,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
283,20000,5,3180.0,16.95,78.9,1197,0,0,1,1,0,0,0,0,0,0,0,0,1,0
284,50000,5,3960.0,18.6,85.8,1197,0,0,1,1,0,1,0,1,0,0,0,0,1,0
285,50000,5,3960.0,18.6,85.8,1197,0,0,1,1,0,1,0,1,0,0,0,0,1,0
286,120000,7,6119.988,15.96,62.1,2523,1,0,0,1,0,1,0,0,0,0,0,0,1,0
287,70000,5,6000.0,17.1,121.3,1591,0,0,1,1,0,1,0,0,0,0,0,0,1,0
288,50000,5,6300.0,17.19,81.86,1197,0,0,1,1,0,1,0,0,0,0,0,0,1,0
289,16500,5,8100.0,21.01,81.8,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
290,70000,5,3600.0,17.0,80.0,1197,0,0,1,1,0,1,0,0,0,0,0,1,0,0
291,99361,5,1080.0,19.7,46.3,796,0,0,1,1,0,1,0,1,0,0,1,0,0,0
292,25000,5,7800.0,26.59,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
293,70000,5,4908.0,19.1,85.8,1197,0,0,1,1,0,1,0,1,0,0,0,0,1,0
294,80000,5,4740.0,24.0,70.0,1120,1,0,0,1,0,1,0,1,0,0,0,0,1,0
295,70000,5,4800.0,19.1,85.8,1197,0,0,1,1,0,1,0,1,0,0,0,0,1,0
296,60000,5,1440.0,18.6,79.4,1199,0,0,1,1,0,1,0,0,0,1,0,0,1,0
297,10000,5,7740.0,20.3,84.0,1199,0,0,1,1,0,0,0,0,0,0,0,0,0,1
298,80000,4,972.0,16.1,37.0,796,0,0,1,1,0,1,0,0,0,0,0,1,0,0
299,30000,5,15600.0,25.6,97.9,1498,1,0,0,1,0,1,0,0,0,0,0,0,0,1
300,33000,5,15000.0,25.6,97.9,1498,1,0,0,1,0,1,0,0,0,0,0,0,0,1
301,90000,7,6420.0,16.02,93.7,1373,0,0,1,1,0,1,0,0,0,1,0,0,1,0
302,80100,5,6660.0,19.01,108.5,1461,1,0,0,1,0,1,0,1,0,0,0,0,1,0
303,120000,5,8700.0,17.4,117.3,1497,0,0,1,1,0,1,0,0,0,0,0,0,1,0
304,40000,5,2759.9880000000003,25.17,53.3,799,0,0,1,1,0,1,0,0,0,0,0,0,0,1
305,160000,8,9600.0,12.99,100.6,2494,1,0,0,1,0,1,0,1,0,0,0,0,1,0
306,47000,5,4919.988,20.51,67.04,998,0,0,1,1,0,1,0,0,0,0,0,0,0,1
307,25000,5,14520.0,21.38,88.7,1396,1,0,0,1,0,1,0,0,0,0,0,0,0,1
308,26000,5,4800.0,23.84,84.0,1199,0,0,1,1,0,1,0,0,0,0,0,0,0,1
309,29000,5,6240.0,24.0,73.97,1186,1,0,0,1,0,1,0,0,0,0,0,0,0,1
310,50000,5,7800.0,21.4,83.1,1197,0,0,1,1,0,0,0,0,0,0,0,0,0,1
311,58000,5,3900.0,16.1,88.2,1298,0,0,1,1,0,1,0,0,0,1,0,0,1,0
312,120000,5,5040.0,17.4,85.8,1197,0,0,1,1,0,0,0,0,0,0,0,0,1,0
313,50000,5,4800.0,20.4,81.8,1197,0,0,1,1,0,1,0,0,0,0,0,0,1,0
314,80000,5,3059.9880000000003,17.0,80.0,1197,0,0,1,1,0,1,1,0,0,0,0,1,0,0
315,60000,5,780.0,17.3,60.0,993,0,0,1,1,0,1,1,0,0,0,1,0,0,0
316,36000,5,4212.0,23.1,67.04,998,0,0,1,1,0,1,0,0,0,0,0,0,0,1
317,120000,8,4848.0,12.8,102.0,2494,1,0,0,1,0,1,0,0,0,1,0,1,0,0
318,185000,5,2220.0,21.1,73.9,1248,1,0,0,1,0,1,0,0,0,1,0,0,1,0
319,50000,5,3000.0,23.08,63.1,1461,1,0,0,1,0,1,0,0,0,0,0,0,1,0
320,100000,5,720.0,17.3,60.0,993,0,0,1,1,0,1,1,0,0,0,1,0,0,0
321,50000,5,6000.0,17.1,121.3,1591,0,0,1,1,0,1,0,1,0,0,0,0,1,0
322,80000,5,1020.0,18.2,67.1,998,0,0,1,1,0,1,0,1,0,0,0,1,0,0
323,80000,5,1020.0,19.7,46.3,796,0,0,1,1,0,1,1,0,0,0,1,0,0,0
324,90000,5,3180.0,19.3,73.9,1248,1,0,0,1,0,1,1,0,0,0,0,0,1,0
325,162000,5,1560.0,19.0,66.1,998,0,0,1,1,0,1,0,1,0,0,0,1,0,0
326,110000,7,5760.0,20.77,88.76,1248,1,0,0,1,0,1,0,0,0,1,0,0,1,0
327,120000,5,2040.0,17.8,75.0,1248,1,0,0,1,0,1,0,0,0,1,0,1,0,0
328,45000,5,3300.0,23.08,63.1,1461,1,0,0,1,0,1,0,0,0,0,0,0,1,0
329,90000,5,1068.0,18.9,67.1,998,0,0,1,1,0,1,0,1,0,0,1,0,0,0
330,90000,5,2040.0,20.0,68.0,1399,1,0,0,1,0,1,0,1,0,0,0,1,0,0
331,16500,5,13080.0,17.0,110.0,1197,0,0,1,0,0,1,0,0,0,0,0,0,0,1
332,67000,5,13200.0,17.01,126.2,1582,1,0,0,1,0,0,0,0,0,0,0,0,0,1
333,52000,5,7320.0,22.0,81.8,1197,0,0,1,0,0,1,0,0,0,0,0,0,0,1
334,40000,5,4020.0,20.63,67.0,1198,0,0,1,0,0,1,0,0,0,0,0,0,0,1
335,40000,5,5219.988,18.9,82.0,1197,0,0,1,0,0,1,0,0,0,0,0,0,1,0
336,35000,7,36000.0,14.24,174.5,2755,1,0,0,1,0,1,0,0,0,0,0,0,0,1
337,13000,5,4680.0,20.71,53.26,799,0,0,1,0,0,1,0,0,0,0,0,0,0,1
338,40000,5,3900.0,18.5,86.8,1198,0,0,1,0,0,1,0,0,0,0,0,0,1,0
339,10000,5,7680.0,17.0,73.75,1198,0,0,1,0,0,1,0,0,0,0,0,0,0,1
340,9000,5,5400.0,16.95,97.7,1498,0,0,1,0,0,1,0,0,0,0,0,0,1,0
341,70000,5,4800.0,23.59,67.06,1364,1,0,0,0,0,1,0,1,0,0,0,0,1,0
342,60000,5,2580.0,20.36,78.9,1197,0,0,1,0,0,1,0,0,0,0,0,1,0,0
343,40000,5,6840.0,20.45,83.8,1461,1,0,0,0,0,1,0,0,0,0,0,0,1,0
344,93000,7,8160.0,15.1,140.0,2179,1,0,0,0,0,1,0,0,0,0,0,0,1,0
345,80000,7,3900.0,12.8,102.0,2494,1,0,0,1,0,1,1,0,0,0,0,1,0,0
346,50000,5,1800.0,15.64,64.08,1193,0,0,1,1,0,1,0,1,0,0,0,0,1,0
347,68000,5,8280.0,14.5,147.5,1797,0,0,1,0,0,0,0,0,0,0,0,0,1,0
348,25000,5,18600.0,14.84,170.0,2143,1,0,0,1,0,0,0,0,0,0,0,0,1,0
349,18000,4,768.0,25.4,37.5,624,0,0,1,0,0,1,0,0,0,0,0,0,1,0
350,120000,5,3000.0,23.08,63.1,1461,1,0,0,1,0,1,0,0,0,0,0,0,1,0
351,35000,5,780.0,18.9,67.1,998,0,0,1,1,0,1,0,0,0,0,1,0,0,0
352,60000,5,6600.0,26.59,74.0,1248,1,0,0,1,0,1,0,1,0,0,0,0,0,1
353,70000,5,1680.0,20.36,78.9,1197,0,0,1,1,0,1,1,0,0,0,0,1,0,0
354,30000,5,3600.0,25.17,53.3,799,0,0,1,1,0,1,0,0,0,0,0,0,0,1
355,70000,5,9600.0,16.34,189.3,1798,0,0,1,1,0,0,0,0,0,0,0,0,0,1
356,9000,5,31500.0,13.6,177.0,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,1
357,20000,5,61800.0,22.37,214.56,2487,0,0,1,0,0,0,0,0,0,0,0,0,0,1
358,45000,5,38400.0,19.33,177.0,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,1
359,110000,7,6036.0,14.1,147.94,2179,1,0,0,1,0,1,0,0,0,0,0,0,1,0
360,20000,5,45600.0,18.0,190.0,1969,1,0,0,1,0,0,0,0,0,0,0,0,0,1
361,68089,5,24000.0,19.16,157.7,2494,0,0,1,0,1,0,0,0,0,0,0,0,0,1
362,58343,5,2700.0,21.79,67.05,998,0,0,1,0,1,1,0,0,0,0,0,0,1,0
363,38817,5,8880.0,27.39,74.0,1248,1,0,0,0,0,1,0,0,0,0,0,0,0,1
364,56494,5,6600.0,18.2,88.7,1199,0,0,1,0,1,1,0,0,0,0,0,0,0,1
365,79328,7,9000.0,12.99,100.6,2494,1,0,0,0,1,1,0,1,0,0,0,0,1,0
366,5621,5,7800.0,22.0,81.8,1197,0,0,1,0,1,0,0,0,0,0,0,0,0,1
367,25538,5,7500.0,16.78,88.73,1496,0,0,1,0,1,1,0,0,0,0,0,0,0,1
368,69779,5,7200.0,22.0,81.8,1197,0,0,1,0,0,0,0,0,0,0,0,0,0,1
369,56290,5,5400.0,24.0,73.97,1186,1,0,0,0,0,1,0,0,0,0,0,0,0,1
370,7500,5,64800.0,16.78,190.0,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,1
371,8500,5,66000.0,16.78,190.0,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,1
372,7032,5,9348.0,19.0,88.76,1199,0,0,1,0,1,0,0,0,0,0,0,0,0,1
373,11000,5,7740.0,14.3,103.5,1598,0,0,1,0,0,0,0,0,0,0,0,0,0,1
374,2000,5,29700.0,16.8,150.0,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,1
375,106000,5,1800.0,20.36,78.9,1197,0,0,1,1,0,1,0,0,0,1,0,1,0,0
376,120000,5,6000.0,11.1,158.8,2354,0,0,1,1,0,0,0,1,0,0,0,1,0,0
377,90000,5,5760.0,26.59,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
378,70000,5,6420.0,22.32,126.32,1582,1,0,0,1,0,1,0,0,0,1,0,0,1,0
379,240000,8,3000.0,12.8,102.0,2494,1,0,0,1,0,1,0,0,0,1,1,0,0,0
380,100000,5,3600.0,21.5,88.8,1248,1,0,0,1,0,1,0,1,0,0,0,0,1,0
381,214000,5,4080.0,13.9,103.2,1599,0,0,1,1,0,1,0,1,0,0,0,1,0,0
382,214000,5,4080.0,16.8,110.0,1493,1,0,0,1,0,1,0,1,0,0,0,1,0,0
383,50000,5,2880.0,22.74,47.3,796,0,0,1,1,0,1,0,0,0,0,0,0,0,1
384,1000,5,13020.0,18.0,117.6,1497,0,0,1,1,0,0,0,0,0,0,0,0,0,1
385,19000,5,9000.0,28.4,74.02,1248,1,0,0,1,0,0,0,0,0,0,0,0,0,1
386,265000,5,1140.0,17.0,70.0,1405,1,0,0,1,0,1,0,1,0,0,0,0,1,0
387,35000,5,4919.988,20.88,61.7,1196,0,0,0,1,0,1,0,0,0,0,0,0,0,1
388,80000,5,2580.0,23.95,67.05,998,0,0,1,1,0,1,0,1,0,0,0,0,1,0
389,50000,7,15480.0,16.0,140.0,2179,1,0,0,1,0,0,0,0,0,0,0,0,0,1
390,80000,5,1800.0,20.92,67.1,998,0,0,1,1,0,1,0,0,0,0,0,1,0,0
391,50000,5,2628.0,21.1,55.2,814,0,0,1,1,0,1,0,1,0,0,0,0,1,0
392,100000,5,3900.0,23.84,84.0,1199,0,0,1,1,0,1,0,0,0,0,0,0,0,1
393,120000,5,3120.0,15.1,73.0,1196,0,0,1,1,0,1,0,1,0,0,0,0,1,0
394,9000,5,31500.0,13.6,177.0,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,1
395,20000,5,61800.0,22.37,214.56,2487,0,0,1,0,0,0,0,0,0,0,0,0,0,1
396,45000,5,38400.0,19.33,177.0,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,1
397,110000,7,6036.0,14.1,147.94,2179,1,0,0,1,0,1,0,0,0,0,0,0,1,0
398,20000,5,45600.0,18.0,190.0,1969,1,0,0,1,0,0,0,0,0,0,0,0,0,1
399,68089,5,24000.0,19.16,157.7,2494,0,0,1,0,1,0,0,0,0,0,0,0,0,1
400,58343,5,2700.0,21.79,67.05,998,0,0,1,0,1,1,0,0,0,0,0,0,1,0
401,38817,5,8880.0,27.39,74.0,1248,1,0,0,0,0,1,0,0,0,0,0,0,0,1
402,56494,5,6600.0,18.2,88.7,1199,0,0,1,0,1,1,0,0,0,0,0,0,0,1
403,79328,7,9000.0,12.99,100.6,2494,1,0,0,0,1,1,0,1,0,0,0,0,1,0
404,5621,5,7800.0,22.0,81.8,1197,0,0,1,0,1,0,0,0,0,0,0,0,0,1
405,25538,5,7500.0,16.78,88.73,1496,0,0,1,0,1,1,0,0,0,0,0,0,0,1
406,69779,5,7200.0,22.0,81.8,1197,0,0,1,0,0,0,0,0,0,0,0,0,0,1
407,56290,5,5400.0,24.0,73.97,1186,1,0,0,0,0,1,0,0,0,0,0,0,0,1
408,7500,5,64800.0,16.78,190.0,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,1
409,8500,5,66000.0,16.78,190.0,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,1
410,7032,5,9348.0,19.0,88.76,1199,0,0,1,0,1,0,0,0,0,0,0,0,0,1
411,11000,5,7740.0,14.3,103.5,1598,0,0,1,0,0,0,0,0,0,0,0,0,0,1
412,2000,5,29700.0,16.8,150.0,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,1
413,40000,5,8400.0,23.8,78.9,1498,1,0,0,1,0,0,0,0,0,0,0,0,0,1
414,45000,5,11400.0,21.38,88.7,1396,1,0,0,1,0,1,0,0,0,0,0,0,0,1
415,80000,5,1920.0,19.7,46.3,796,0,0,1,1,0,1,0,1,0,0,0,1,0,0
416,135000,5,4919.988,24.4,71.01,1120,1,0,0,1,0,1,0,1,0,0,0,0,1,0
417,120000,7,10080.0,12.99,100.6,2494,1,0,0,1,0,1,0,1,0,0,0,0,1,0
418,67000,5,5400.0,23.59,67.1,1364,1,0,0,1,0,1,0,0,0,0,0,0,1,0
419,50000,5,10800.0,28.4,74.02,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
420,134000,7,6840.0,12.8,102.0,2494,1,0,0,1,0,1,0,1,0,0,0,1,0,0
421,110000,5,3059.9880000000003,23.08,63.1,1461,1,0,0,1,0,1,0,1,0,0,0,0,1,0
422,40000,4,1560.0,16.1,37.0,796,0,0,1,1,0,1,0,0,0,0,0,1,0,0
423,120000,5,6360.0,23.4,74.0,1248,1,0,0,1,0,1,0,1,0,0,0,0,1,0
424,110000,5,6240.0,20.14,88.8,1498,1,0,0,1,0,1,0,1,0,0,0,0,1,0
425,170000,5,2759.9880000000003,21.0,64.1,1461,1,0,0,1,0,1,0,1,0,0,0,0,1,0
426,80000,4,972.0,16.1,37.0,796,0,0,1,1,0,1,0,1,0,0,1,0,0,0
427,47000,5,7200.0,25.2,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
428,93000,5,4919.988,19.1,81.86,1197,0,0,1,1,0,1,0,0,0,0,0,0,1,0
429,70000,4,1440.0,16.1,37.0,796,0,0,1,1,0,1,0,1,0,0,0,1,0,0
430,50000,5,3840.0,23.1,67.04,998,0,0,1,1,0,1,0,0,0,0,0,0,1,0
431,70000,5,3504.0,20.0,68.05,1399,1,0,0,1,0,1,0,0,0,0,0,0,1,0
432,80000,7,4680.0,13.93,138.03,2179,1,0,0,1,0,1,0,0,0,0,0,0,1,0
433,44000,5,6600.0,18.16,86.8,1196,0,0,1,1,0,1,0,0,0,0,0,0,0,1
434,25000,5,4620.0,23.1,67.04,998,0,0,1,1,0,1,0,0,0,0,0,0,1,0
435,25000,5,9600.0,15.29,121.3,1591,0,0,1,1,0,1,0,0,0,0,0,0,0,1
436,10000,5,8100.0,21.21,81.8,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
437,50000,7,18300.0,17.6,153.86,2179,1,0,0,1,0,1,0,0,0,0,0,0,0,1
438,30000,5,11400.0,23.0,98.96,1498,1,0,0,1,0,1,0,0,0,0,0,0,0,1
439,50000,5,7320.0,21.19,88.73,1396,1,0,0,1,0,1,0,1,0,0,0,0,1,0
440,120000,5,6300.0,22.54,88.73,1396,1,0,0,1,0,1,0,0,0,0,0,0,1,0
441,40000,5,8400.0,23.8,78.9,1498,1,0,0,1,0,0,0,0,0,0,0,0,0,1
442,80000,7,4500.0,15.96,62.1,2523,1,0,0,1,0,1,0,0,0,0,0,0,1,0
443,90000,5,6960.0,20.45,83.8,1461,1,0,0,1,0,1,0,0,0,0,0,0,1,0
444,50000,5,5219.988,20.4,83.11,1197,0,0,1,1,0,1,0,1,0,0,0,0,1,0
445,2136,5,4200.0,22.5,67.0,999,0,0,1,1,0,1,0,0,0,0,0,0,0,1
446,250000,7,8760.0,12.99,100.0,2494,1,0,0,1,0,1,0,0,0,0,0,0,1,0
447,35000,5,7200.0,18.6,81.83,1197,0,0,1,1,0,1,0,0,0,0,0,0,1,0
448,120000,7,12600.0,12.99,100.6,2494,1,0,0,1,0,1,0,0,0,0,0,0,1,0
449,70000,5,8820.0,27.39,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
450,18000,5,12600.0,19.6,108.45,1461,1,0,0,0,0,1,0,0,0,0,0,0,0,1
451,110000,7,5040.0,18.2,73.74,1248,1,0,0,1,0,1,0,1,0,0,0,0,0,1
452,60000,5,9600.0,23.65,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
453,60000,7,24000.0,12.55,168.5,2982,1,0,0,1,0,0,0,0,0,0,0,0,1,0
454,147000,5,7200.0,26.59,74.0,1248,1,0,0,1,0,1,0,1,0,0,0,0,0,1
455,130000,7,22800.0,12.55,168.5,2982,1,0,0,1,0,0,0,0,0,0,0,0,1,0
456,99500,7,6000.0,11.5,147.9,1991,1,0,0,1,0,1,0,0,0,1,0,0,1,0
457,110000,5,2400.0,17.0,71.0,1405,1,0,0,1,0,1,0,1,0,0,0,0,1,0
458,35000,5,4440.0,19.49,67.04,1198,0,0,1,1,0,1,0,0,0,0,0,0,0,1
459,110000,5,3120.0,16.2,110.0,1493,1,0,0,1,0,1,0,1,0,0,0,1,0,0
460,100000,6,3360.0,25.32,77.0,1198,1,0,0,1,0,1,0,0,0,0,0,0,0,1
461,21000,7,7320.0,16.02,93.7,1373,0,0,1,1,0,1,0,0,0,0,0,0,1,0
462,60000,5,3600.0,23.5,90.0,1498,1,0,0,1,0,1,0,1,0,0,0,0,1,0
463,40000,5,1680.0,16.6,70.0,1405,1,0,0,1,0,1,0,0,0,0,0,1,0,0
464,50000,5,2759.9880000000003,19.81,68.05,1086,0,0,1,1,0,1,0,0,0,0,0,1,0,0
465,65000,5,2400.0,19.0,66.1,998,0,0,1,1,0,1,0,1,0,0,0,1,0,0
466,80000,5,2400.0,18.9,67.1,998,0,0,1,1,0,1,0,0,0,0,0,0,1,0
467,119000,5,6720.0,23.9,126.2,1582,1,0,0,1,0,1,0,0,0,0,0,0,1,0
468,80000,7,9000.0,24.52,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
469,90000,5,7020.0,25.2,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
470,20000,5,9120.0,17.01,121.4,1591,0,0,1,1,0,1,0,0,0,0,0,0,0,1
471,80000,5,5160.0,25.2,74.0,1248,1,0,0,1,0,1,0,1,0,0,0,0,1,0
472,44665,6,5760.0,25.32,77.0,1198,1,0,0,1,0,1,0,0,0,0,0,0,0,1
473,10000,5,7716.0,20.8,113.4,1493,1,0,0,1,0,1,0,0,0,0,0,0,0,1
474,60000,5,6000.0,20.14,81.86,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
475,22000,5,5100.0,18.5,86.8,1198,0,0,1,1,0,1,0,0,0,0,0,0,0,1
476,25000,5,3000.0,22.74,47.3,796,0,0,1,1,0,1,0,0,0,0,0,0,1,0
477,70000,5,3420.0,27.62,47.0,793,1,0,0,1,0,1,0,0,0,0,0,0,0,1
478,123000,5,1920.0,17.5,85.8,1298,0,0,1,1,0,1,0,0,0,1,0,1,0,0
479,70000,5,3000.0,20.54,103.6,1598,1,0,0,1,0,1,0,1,0,0,0,0,1,0
480,70000,5,2040.0,18.6,79.4,1199,0,0,1,1,0,1,0,1,0,0,0,0,1,0
481,45000,5,4919.988,23.59,67.06,1364,1,0,0,1,0,1,0,0,0,0,0,0,1,0
482,40000,5,4800.0,18.9,82.0,1197,0,0,1,1,0,0,0,0,0,0,0,0,1,0
483,30000,5,8400.0,28.4,74.02,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
484,90000,5,4200.0,12.9,130.0,1799,0,0,1,1,0,0,0,0,0,0,0,1,0,0
485,34000,7,7920.0,17.5,91.1,1373,0,0,1,1,0,1,0,1,0,0,0,0,0,1
486,25000,5,3216.0,24.7,47.3,796,0,0,1,1,0,1,0,0,0,0,0,0,0,1
487,50000,5,3240.0,22.74,47.3,796,0,0,1,1,0,1,0,0,0,0,0,0,0,1
488,50000,5,3600.0,25.44,57.6,936,1,0,0,1,0,1,0,0,0,0,0,0,1,0
489,90000,5,5400.0,23.84,84.0,1199,0,0,1,1,0,1,0,0,0,0,0,0,0,1
490,70000,5,2640.0,25.44,57.6,936,1,0,0,1,0,1,0,1,0,0,0,0,1,0
491,146000,7,3000.0,13.93,138.0,2179,1,0,0,1,0,1,0,1,0,0,0,1,0,0
492,85000,5,3600.0,15.6,70.0,1196,0,0,1,1,0,1,0,1,0,0,0,0,1,0
493,201850,5,1056.0,17.88,52.8,1396,1,0,0,1,0,1,0,1,0,0,0,1,0,0
494,30000,5,6732.0,26.59,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
495,15000,5,9060.0,28.4,74.02,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
496,25000,5,2820.0,22.7,53.64,799,0,0,1,1,0,1,0,0,0,0,0,0,0,1
497,90000,5,1980.0,20.92,67.1,998,0,0,1,1,0,1,0,0,0,0,0,0,1,0
498,80000,5,2280.0,19.3,73.9,1248,1,0,0,1,0,1,0,1,0,0,0,1,0,0
499,50000,5,1320.0,17.2,53.5,1396,1,0,0,1,0,1,0,0,0,0,0,0,1,0
500,80000,8,3840.0,13.6,63.0,2523,1,0,0,1,0,1,0,1,0,0,0,0,1,0
501,38000,5,6480.0,18.6,81.83,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
502,60000,5,2160.0,21.1,55.2,814,0,0,1,1,0,1,0,0,0,0,0,0,1,0
503,100000,7,3240.0,15.37,73.0,1196,0,0,1,1,0,1,0,0,0,1,0,0,0,1
504,30000,5,5400.0,17.5,85.8,1197,0,0,1,1,0,1,0,0,0,0,0,0,1,0
505,30000,5,5400.0,19.1,85.8,1197,0,0,1,1,0,1,0,0,0,0,0,0,1,0
506,50000,5,2400.0,18.6,76.8,1199,0,0,1,1,0,1,0,0,0,0,0,0,1,0
507,42000,5,5100.0,23.84,84.0,1199,0,0,1,1,0,1,0,0,0,0,0,0,0,1
508,30000,5,4800.0,18.2,82.4,1199,0,0,1,1,0,1,0,0,0,0,0,0,0,1
509,60000,5,1500.0,19.7,46.3,796,0,0,1,1,0,1,0,0,0,1,0,1,0,0
510,14000,5,19200.0,17.1,170.0,1956,1,0,0,1,0,1,0,0,0,0,0,0,0,1
511,22000,5,10800.0,17.4,117.3,1497,0,0,1,1,0,1,0,0,0,0,0,0,1,0
512,90000,5,5400.0,20.54,103.6,1598,1,0,0,1,0,1,0,0,0,0,0,0,1,0
513,46000,5,2520.0,20.92,67.1,998,0,0,1,1,0,1,0,0,0,0,0,0,1,0
514,20000,5,9612.0,18.6,81.83,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
515,15000,7,3804.0,15.42,70.0,1405,1,0,0,1,0,1,0,0,0,0,0,0,1,0
516,40000,7,7200.0,16.02,93.7,1373,0,0,1,1,0,1,0,1,0,0,0,0,1,0
517,30000,5,3960.0,18.5,82.85,1197,0,0,1,1,0,1,0,1,0,0,0,0,1,0
518,15000,5,3840.0,21.1,55.2,814,0,0,1,1,0,1,0,1,0,0,0,0,0,1
519,110000,5,1440.0,15.3,83.0,1341,0,0,1,1,0,1,0,1,0,0,0,1,0,0
520,70000,5,1560.0,19.7,46.3,796,0,0,1,1,0,1,0,1,0,0,0,1,0,0
521,80000,5,2640.0,18.2,82.4,1199,0,0,1,1,0,1,0,0,0,0,0,0,1,0
522,110000,5,4080.0,17.57,88.7,1193,0,0,1,1,0,1,0,0,0,0,0,0,1,0
523,70000,5,2400.0,19.68,67.0,1399,1,0,0,1,0,1,0,1,0,0,0,0,1,0
524,50000,5,1680.0,19.7,46.3,796,0,0,1,1,0,1,0,1,0,0,1,0,0,0
525,190000,8,12000.0,12.99,100.6,2494,1,0,0,1,0,1,0,0,0,0,0,0,1,0
526,100000,7,5940.0,13.6,63.0,2523,1,0,0,1,0,1,0,1,0,0,0,1,0,0
527,60000,5,2832.0,22.74,47.3,796,0,0,1,1,0,1,0,0,0,0,0,0,1,0
528,40000,5,4680.0,20.51,67.04,998,0,0,1,1,0,1,0,0,0,0,0,0,1,0
529,90000,5,3300.0,19.3,73.9,1248,1,0,0,1,0,1,0,1,0,0,0,1,0,0
530,110000,7,6036.0,14.1,147.94,2179,1,0,0,1,0,1,0,0,0,0,0,0,1,0
531,32000,5,9300.0,24.3,88.5,1248,1,0,0,0,0,1,0,0,0,0,0,0,0,1
532,30000,7,21600.0,11.36,171.5,2755,1,0,0,1,0,0,0,0,0,0,0,0,0,1
533,58000,5,10200.0,19.67,126.2,1582,1,0,0,1,0,1,0,0,0,0,0,0,0,1
534,5000,5,9000.0,24.3,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
535,25000,5,6840.0,18.6,81.83,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
536,32000,5,6960.0,18.9,81.86,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
537,30000,5,5819.988,18.7,88.7,1199,0,0,1,1,0,1,0,0,0,0,0,0,0,1
